ProductKey;ProductSubcategoryKey;EnglishProductCategoryName;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;Class;Style;ModelName;EnglishDescription
426;12;Components;LB ;CM ;ML Mountain Frame - Black, 40;185,8193;TRUE;Black;500;348,76;40;38-40 CM;2,77;1;M ;209,256;M ;U ;ML Mountain Frame;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.
427;12;Components;LB ;CM ;ML Mountain Frame - Black, 44;185,8193;TRUE;Black;500;348,76;44;42-46 CM;2,81;1;M ;209,256;M ;U ;ML Mountain Frame;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.
428;12;Components;LB ;CM ;ML Mountain Frame - Black, 48;185,8193;TRUE;Black;500;348,76;48;48-52 CM;2,85;1;M ;209,256;M ;U ;ML Mountain Frame;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.
429;14;Components;LB ;CM ;ML Road Frame-W - Yellow, 40;300,1188;TRUE;Yellow;500;540,7545;40;38-40 CM;2,22;1;R ;324,4527;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.
430;14;Components;LB ;CM ;ML Road Frame-W - Yellow, 40;360,9428;TRUE;Yellow;500;594,83;40;38-40 CM;2,22;1;R ;356,898;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.
431;14;Components;LB ;CM ;ML Road Frame-W - Yellow, 42;300,1188;TRUE;Yellow;500;540,7545;42;42-46 CM;2,26;1;R ;324,4527;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.
432;14;Components;LB ;CM ;ML Road Frame-W - Yellow, 42;360,9428;TRUE;Yellow;500;594,83;42;42-46 CM;2,26;1;R ;356,898;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.
433;14;Components;LB ;CM ;ML Road Frame-W - Yellow, 44;300,1188;TRUE;Yellow;500;540,7545;44;42-46 CM;2,3;1;R ;324,4527;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.
434;14;Components;LB ;CM ;ML Road Frame-W - Yellow, 44;360,9428;TRUE;Yellow;500;594,83;44;42-46 CM;2,3;1;R ;356,898;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.
435;14;Components;LB ;CM ;ML Road Frame-W - Yellow, 48;300,1188;TRUE;Yellow;500;540,7545;48;48-52 CM;2,34;1;R ;324,4527;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.
436;14;Components;LB ;CM ;ML Road Frame-W - Yellow, 48;360,9428;TRUE;Yellow;500;594,83;48;48-52 CM;2,34;1;R ;356,898;M ;W ;ML Road Frame-W;Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.
437;14;Components;LB ;CM ;HL Road Frame - Black, 62;722,2568;TRUE;Black;500;1301,3636;62;60-62 CM;2,3;1;R ;780,8182;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance."
438;14;Components;LB ;CM ;HL Road Frame - Black, 62;868,6342;TRUE;Black;500;1431,5;62;60-62 CM;2,3;1;R ;858,9;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance."
439;14;Components;LB ;CM ;HL Road Frame - Black, 44;722,2568;TRUE;Black;500;1301,3636;44;42-46 CM;2,12;1;R ;780,8182;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance."
440;14;Components;LB ;CM ;HL Road Frame - Black, 44;868,6342;TRUE;Black;500;1431,5;44;42-46 CM;2,12;1;R ;858,9;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance."
441;14;Components;LB ;CM ;HL Road Frame - Black, 48;722,2568;TRUE;Black;500;1301,3636;48;48-52 CM;2,16;1;R ;780,8182;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance."
442;14;Components;LB ;CM ;HL Road Frame - Black, 48;868,6342;TRUE;Black;500;1431,5;48;48-52 CM;2,16;1;R ;858,9;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance."
443;14;Components;LB ;CM ;HL Road Frame - Black, 52;722,2568;TRUE;Black;500;1301,3636;52;48-52 CM;2,2;1;R ;780,8182;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance."
444;14;Components;LB ;CM ;HL Road Frame - Black, 52;868,6342;TRUE;Black;500;1431,5;52;48-52 CM;2,2;1;R ;858,9;H ;U ;HL Road Frame;"Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance."
445;22;Clothing;;;Men's Sports Shorts, S;24,7459;TRUE;Black;4;59,99;S;S;;0;S ;35,994;;M ;Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.
446;35;Accessories;;;Touring-Panniers, Large;51,5625;TRUE;Grey;4;125;;NA;;0;T ;75;;;Touring-Panniers;Durable, water-proof nylon construction with easy access. Large enough for weekend trips.
447;34;Accessories;;;Cable Lock;10,3125;TRUE;NA;4;25;;NA;;0;S ;15;;;Cable Lock;Wraps to fit front and rear tires, carrier and 2 keys included.
448;36;Accessories;;;Minipump;8,2459;TRUE;NA;4;19,99;;NA;;0;S ;11,994;;;Minipump;Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.
449;36;Accessories;;;Mountain Pump;10,3084;TRUE;NA;4;24,99;;NA;;0;M ;14,994;;;Mountain Pump;Simple and light-weight. Emergency patches stored in handle.
450;33;Accessories;;;Taillights - Battery-Powered;5,7709;TRUE;NA;4;13,99;;NA;;0;R ;8,394;;;Taillight;Affordable light for safe night riding - uses 3 AAA batteries
451;33;Accessories;;;Headlights - Dual-Beam;14,4334;TRUE;NA;4;34,99;;NA;;0;R ;20,994;;;Headlights - Dual-Beam;Rechargeable dual-beam headlight.
452;33;Accessories;;;Headlights - Weatherproof;18,5584;TRUE;NA;4;44,99;;NA;;0;R ;26,994;;;Headlights - Weatherproof;Rugged weatherproof headlight.
453;22;Clothing;;;Men's Sports Shorts, M;24,7459;TRUE;Black;4;59,99;M;M;;0;S ;35,994;;M ;Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.
454;22;Clothing;;;Men's Sports Shorts, L;24,7459;TRUE;Black;4;59,99;L;L;;0;S ;35,994;;M ;Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.
455;22;Clothing;;;Men's Sports Shorts, XL;24,7459;TRUE;Black;4;59,99;XL;XL;;0;S ;35,994;;M ;Men's Sports Shorts;Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.
456;24;Clothing;;;Women's Tights, S;30,9334;TRUE;Black;4;74,99;S;S;;0;S ;44,994;;W ;Women's Tights;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points."
457;24;Clothing;;;Women's Tights, M;30,9334;TRUE;Black;4;74,99;M;M;;0;S ;44,994;;W ;Women's Tights;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points."
458;24;Clothing;;;Women's Tights, L;30,9334;TRUE;Black;4;74,99;L;L;;0;S ;44,994;;W ;Women's Tights;"Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points."
459;18;Clothing;;;Men's Bib-Shorts, S;37,1209;TRUE;Multi;4;89,99;S;S;;0;S ;53,994;;M ;Men's Bib-Shorts;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.
460;18;Clothing;;;Men's Bib-Shorts, M;37,1209;TRUE;Multi;4;89,99;M;M;;0;S ;53,994;;M ;Men's Bib-Shorts;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.
461;18;Clothing;;;Men's Bib-Shorts, L;37,1209;TRUE;Multi;4;89,99;L;L;;0;S ;53,994;;M ;Men's Bib-Shorts;Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.
462;20;Clothing;;;Half-Finger Gloves, S;9,7136;TRUE;Black;4;23,5481;S;S;;0;S ;14,1289;;U ;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.
463;20;Clothing;;;Half-Finger Gloves, S;9,1593;TRUE;Black;4;24,49;S;S;;0;S ;14,694;;U ;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.
464;20;Clothing;;;Half-Finger Gloves, M;9,7136;TRUE;Black;4;23,5481;M;M;;0;S ;14,1289;;U ;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.
465;20;Clothing;;;Half-Finger Gloves, M;9,1593;TRUE;Black;4;24,49;M;M;;0;S ;14,694;;U ;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.
466;20;Clothing;;;Half-Finger Gloves, L;9,7136;TRUE;Black;4;23,5481;L;L;;0;S ;14,1289;;U ;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.
467;20;Clothing;;;Half-Finger Gloves, L;9,1593;TRUE;Black;4;24,49;L;L;;0;S ;14,694;;U ;Half-Finger Gloves;Full padding, improved finger flex, durable palm, adjustable closure.
468;20;Clothing;;;Full-Finger Gloves, S;15,6709;TRUE;Black;4;37,99;S;S;;0;M ;22,794;;U ;Full-Finger Gloves;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.
469;20;Clothing;;;Full-Finger Gloves, M;15,6709;TRUE;Black;4;37,99;M;M;;0;M ;22,794;;U ;Full-Finger Gloves;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.
470;20;Clothing;;;Full-Finger Gloves, L;15,6709;TRUE;Black;4;37,99;L;L;;0;M ;22,794;;U ;Full-Finger Gloves;Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.
471;25;Clothing;;;Classic Vest, S;23,749;TRUE;Blue;4;63,5;S;S;;0;S ;38,1;;U ;Classic Vest;Light-weight, wind-resistant, packs to fit into a pocket.
472;25;Clothing;;;Classic Vest, M;23,749;TRUE;Blue;4;63,5;M;M;;0;S ;38,1;;U ;Classic Vest;Light-weight, wind-resistant, packs to fit into a pocket.
473;25;Clothing;;;Classic Vest, L;23,749;TRUE;Blue;4;63,5;L;L;;0;S ;38,1;;U ;Classic Vest;Light-weight, wind-resistant, packs to fit into a pocket.
474;22;Clothing;;;Women's Mountain Shorts, S;26,1763;TRUE;Black;4;69,99;S;S;;0;M ;41,994;;W ;Women's Mountain Shorts;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.
475;22;Clothing;;;Women's Mountain Shorts, M;26,1763;TRUE;Black;4;69,99;M;M;;0;M ;41,994;;W ;Women's Mountain Shorts;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.
476;22;Clothing;;;Women's Mountain Shorts, L;26,1763;TRUE;Black;4;69,99;L;L;;0;M ;41,994;;W ;Women's Mountain Shorts;Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.
477;28;Accessories;;;Water Bottle - 30 oz.;1,8663;TRUE;NA;4;4,99;;NA;;0;S ;2,994;;;Water Bottle;"AWC logo water bottle - holds 30 oz; leak-proof."
478;28;Accessories;;;Mountain Bottle Cage;3,7363;TRUE;NA;4;9,99;;NA;;0;M ;5,994;;;Mountain Bottle Cage;Tough aluminum cage holds bottle securly on tough terrain.
479;28;Accessories;;;Road Bottle Cage;3,3623;TRUE;NA;4;8,99;;NA;;0;R ;5,394;;;Road Bottle Cage;"Aluminum cage is lighter than our mountain version; perfect for long distance trips."
480;37;Accessories;;;Patch Kit/8 Patches;0,8565;TRUE;NA;4;2,29;;NA;;0;S ;1,374;;;Patch kit;Includes 8 different size patches, glue and sandpaper.
481;23;Clothing;;;Racing Socks, M;3,3623;TRUE;White;4;8,99;M;M;;0;R ;5,394;;U ;Racing Socks;Thin, lightweight and durable with cuffs that stay up.
482;23;Clothing;;;Racing Socks, L;3,3623;TRUE;White;4;8,99;L;L;;0;R ;5,394;;U ;Racing Socks;Thin, lightweight and durable with cuffs that stay up.
483;26;Accessories;;;Hitch Rack - 4-Bike;44,88;TRUE;NA;4;120;;NA;;0;S ;72;;;Hitch Rack - 4-Bike;"Carries 4 bikes securely; steel construction, fits 2 receiver hitch."""
484;29;Accessories;;;Bike Wash - Dissolver;2,9733;TRUE;NA;4;7,95;;NA;;0;S ;4,77;;;Bike Wash;"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle."
485;30;Accessories;;;Fender Set - Mountain;8,2205;TRUE;NA;4;21,98;;NA;;0;M ;13,188;;;Fender Set - Mountain;Clip-on fenders fit most mountain bikes.
486;27;Accessories;;;All-Purpose Bike Stand;59,466;TRUE;NA;4;159;;NA;;0;M ;95,4;;;All-Purpose Bike Stand;Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.
487;32;Accessories;;;Hydration Pack - 70 oz.;20,5663;TRUE;Silver;4;54,99;70;70;;0;S ;32,994;;;Hydration Pack;Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.
488;21;Clothing;;;Short-Sleeve Classic Jersey, S;41,5723;TRUE;Yellow;4;53,99;S;S;;0;S ;32,394;;U ;Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.
489;21;Clothing;;;Short-Sleeve Classic Jersey, M;41,5723;TRUE;Yellow;4;53,99;M;M;;0;S ;32,394;;U ;Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.
490;21;Clothing;;;Short-Sleeve Classic Jersey, L;41,5723;TRUE;Yellow;4;53,99;L;L;;0;S ;32,394;;U ;Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.
491;21;Clothing;;;Short-Sleeve Classic Jersey, XL;41,5723;TRUE;Yellow;4;53,99;XL;XL;;0;S ;32,394;;U ;Short-Sleeve Classic Jersey;Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.
492;16;Components;LB ;CM ;HL Touring Frame - Yellow, 60;601,7437;TRUE;Yellow;500;1003,91;60;60-62 CM;3,08;1;T ;602,346;H ;U ;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version."
493;16;Components;LB ;CM ;LL Touring Frame - Yellow, 62;199,8519;TRUE;Yellow;500;333,42;62;60-62 CM;3,2;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
494;16;Components;LB ;CM ;HL Touring Frame - Yellow, 46;601,7437;TRUE;Yellow;500;1003,91;46;42-46 CM;2,96;1;T ;602,346;H ;U ;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version."
495;16;Components;LB ;CM ;HL Touring Frame - Yellow, 50;601,7437;TRUE;Yellow;500;1003,91;50;48-52 CM;3;1;T ;602,346;H ;U ;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version."
496;16;Components;LB ;CM ;HL Touring Frame - Yellow, 54;601,7437;TRUE;Yellow;500;1003,91;54;54-58 CM;3,04;1;T ;602,346;H ;U ;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version."
497;16;Components;LB ;CM ;HL Touring Frame - Blue, 46;601,7437;TRUE;Blue;500;1003,91;46;42-46 CM;2,96;1;T ;602,346;H ;U ;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version."
498;16;Components;LB ;CM ;HL Touring Frame - Blue, 50;601,7437;TRUE;Blue;500;1003,91;50;48-52 CM;3;1;T ;602,346;H ;U ;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version."
499;16;Components;LB ;CM ;HL Touring Frame - Blue, 54;601,7437;TRUE;Blue;500;1003,91;54;54-58 CM;3,04;1;T ;602,346;H ;U ;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version."
500;16;Components;LB ;CM ;HL Touring Frame - Blue, 60;601,7437;TRUE;Blue;500;1003,91;60;60-62 CM;3,08;1;T ;602,346;H ;U ;HL Touring Frame;"The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version."
501;9;Components;G  ;;Rear Derailleur;53,9282;TRUE;Silver;500;121,46;;NA;215;1;;72,876;;;Rear Derailleur;Wide-link design.
502;16;Components;LB ;CM ;LL Touring Frame - Blue, 50;199,8519;TRUE;Blue;500;333,42;50;48-52 CM;3,1;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
503;16;Components;LB ;CM ;LL Touring Frame - Blue, 54;199,8519;TRUE;Blue;500;333,42;54;54-58 CM;3,14;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
504;16;Components;LB ;CM ;LL Touring Frame - Blue, 58;199,8519;TRUE;Blue;500;333,42;58;54-58 CM;3,16;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
505;16;Components;LB ;CM ;LL Touring Frame - Blue, 62;199,8519;TRUE;Blue;500;333,42;62;60-62 CM;3,2;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
506;16;Components;LB ;CM ;LL Touring Frame - Yellow, 44;199,8519;TRUE;Yellow;500;333,42;44;42-46 CM;3,02;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
507;16;Components;LB ;CM ;LL Touring Frame - Yellow, 50;199,8519;TRUE;Yellow;500;333,42;50;48-52 CM;3,1;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
508;16;Components;LB ;CM ;LL Touring Frame - Yellow, 54;199,8519;TRUE;Yellow;500;333,42;54;54-58 CM;3,14;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
509;16;Components;LB ;CM ;LL Touring Frame - Yellow, 58;199,8519;TRUE;Yellow;500;333,42;58;54-58 CM;3,16;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
510;16;Components;LB ;CM ;LL Touring Frame - Blue, 44;199,8519;TRUE;Blue;500;333,42;44;42-46 CM;3,02;1;T ;200,052;L ;U ;LL Touring Frame;Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.
511;12;Components;LB ;CM ;ML Mountain Frame-W - Silver, 40;199,3757;TRUE;Silver;500;364,09;40;38-40 CM;2,77;1;M ;218,454;M ;W ;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.
512;12;Components;LB ;CM ;ML Mountain Frame-W - Silver, 42;199,3757;TRUE;Silver;500;364,09;42;42-46 CM;2,81;1;M ;218,454;M ;W ;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.
513;12;Components;LB ;CM ;ML Mountain Frame-W - Silver, 46;199,3757;TRUE;Silver;500;364,09;46;42-46 CM;2,85;1;M ;218,454;M ;W ;ML Mountain Frame-W;The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.
514;6;Components;G  ;;Rear Brakes;47,286;TRUE;Silver;500;106,5;;NA;317;1;;63,9;;;Rear Brakes;
515;15;Components;;;LL Mountain Seat/Saddle;12,0413;TRUE;NA;500;27,12;;NA;;1;M ;16,272;L ;;LL Mountain Seat/Saddle 2;Synthetic leather. Features gel for increased comfort.
516;15;Components;;;ML Mountain Seat/Saddle;17,3782;TRUE;NA;500;39,14;;NA;;1;M ;23,484;M ;;ML Mountain Seat/Saddle 2;Designed to absorb shock.
517;15;Components;;;HL Mountain Seat/Saddle;23,3722;TRUE;NA;500;52,64;;NA;;1;M ;31,584;H ;;HL Mountain Seat/Saddle 2;Anatomic design for a full-day of riding in comfort. Durable leather.
518;15;Components;;;LL Road Seat/Saddle;12,0413;TRUE;NA;500;27,12;;NA;;1;R ;16,272;L ;;LL Road Seat/Saddle 1;Lightweight foam-padded saddle.
519;15;Components;;;ML Road Seat/Saddle;17,3782;TRUE;NA;500;39,14;;NA;;1;T ;23,484;M ;;ML Road Seat/Saddle 2;Rubber bumpers absorb bumps.
520;15;Components;;;HL Road Seat/Saddle;23,3722;TRUE;NA;500;52,64;;NA;;1;R ;31,584;H ;;HL Road Seat/Saddle 2;Lightweight kevlar racing saddle. Leather.
521;15;Components;;;LL Touring Seat/Saddle;12,0413;TRUE;NA;500;27,12;;NA;;1;T ;16,272;L ;;LL Touring Seat/Saddle;Comfortable, ergonomically shaped gel saddle.
522;15;Components;;;ML Touring Seat/Saddle;17,3782;TRUE;NA;500;39,14;;NA;;1;T ;23,484;M ;;ML Touring Seat/Saddle;New design relieves pressure for long rides.
523;15;Components;;;HL Touring Seat/Saddle;23,3722;TRUE;NA;500;52,64;;NA;;1;T ;31,584;H ;;HL Touring Seat/Saddle;Cut-out shell for a more comfortable ride.
524;12;Components;LB ;CM ;LL Mountain Frame - Silver, 42;144,5938;TRUE;Silver;500;264,05;42;42-46 CM;2,92;1;M ;158,43;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.
525;12;Components;LB ;CM ;LL Mountain Frame - Silver, 44;144,5938;TRUE;Silver;500;264,05;44;42-46 CM;2,96;1;M ;158,43;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.
526;12;Components;LB ;CM ;LL Mountain Frame - Silver, 48;144,5938;TRUE;Silver;500;264,05;48;48-52 CM;3;1;M ;158,43;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.
527;12;Components;LB ;CM ;LL Mountain Frame - Silver, 52;144,5938;TRUE;Silver;500;264,05;52;48-52 CM;3,04;1;M ;158,43;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.
528;37;Accessories;;;Mountain Tire Tube;1,8663;TRUE;NA;500;4,99;;NA;;0;M ;2,994;;;Mountain Tire Tube;Self-sealing tube.
529;37;Accessories;;;Road Tire Tube;1,4923;TRUE;NA;500;3,99;;NA;;0;R ;2,394;;;Road Tire Tube;Conventional all-purpose tube.
530;37;Accessories;;;Touring Tire Tube;1,8663;TRUE;NA;500;4,99;;NA;;0;T ;2,994;;;Touring Tire Tube;General purpose tube.
531;12;Components;LB ;CM ;LL Mountain Frame - Black, 42;136,785;TRUE;Black;500;249,79;42;42-46 CM;2,92;1;M ;149,874;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.
532;12;Components;LB ;CM ;LL Mountain Frame - Black, 44;136,785;TRUE;Black;500;249,79;44;42-46 CM;2,96;1;M ;149,874;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.
533;12;Components;LB ;CM ;LL Mountain Frame - Black, 48;136,785;TRUE;Black;500;249,79;48;48-52 CM;3;1;M ;149,874;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.
534;12;Components;LB ;CM ;LL Mountain Frame - Black, 52;136,785;TRUE;Black;500;249,79;52;48-52 CM;3,04;1;M ;149,874;L ;U ;LL Mountain Frame;Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.
535;37;Accessories;;;LL Mountain Tire;9,3463;TRUE;NA;500;24,99;;NA;;0;M ;14,994;L ;;LL Mountain Tire;Comparible traction, less expensive wire bead casing.
536;37;Accessories;;;ML Mountain Tire;11,2163;TRUE;NA;500;29,99;;NA;;0;M ;17,994;M ;;ML Mountain Tire;Great traction, high-density rubber.
537;37;Accessories;;;HL Mountain Tire;13,09;TRUE;NA;500;35;;NA;;0;M ;21;H ;;HL Mountain Tire;Incredible traction, lightweight carbon reinforced.
538;37;Accessories;;;LL Road Tire;8,0373;TRUE;NA;500;21,49;;NA;;0;R ;12,894;L ;;LL Road Tire;Same great treads as more expensive tire with a less expensive wire bead casing.
539;37;Accessories;;;ML Road Tire;9,3463;TRUE;NA;500;24,99;;NA;;0;R ;14,994;M ;;ML Road Tire;Higher density rubber.
540;37;Accessories;;;HL Road Tire;12,1924;TRUE;NA;500;32,6;;NA;;0;R ;19,56;H ;;HL Road Tire;Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.
541;37;Accessories;;;Touring Tire;10,8423;TRUE;NA;500;28,99;;NA;;0;T ;17,394;;;Touring Tire;High-density rubber.
542;13;Components;G  ;;LL Mountain Pedal;17,9776;TRUE;Silver/Black;500;40,49;;NA;218;1;M ;24,294;L ;;LL Mountain Pedal;"Expanded platform so you can ride in any shoes; great for all-around riding."
543;13;Components;G  ;;ML Mountain Pedal;27,568;TRUE;Silver/Black;500;62,09;;NA;215;1;M ;37,254;M ;;ML Mountain Pedal;Lightweight, durable, clipless pedal with adjustable tension.
544;13;Components;G  ;;HL Mountain Pedal;35,9596;TRUE;Silver/Black;500;80,99;;NA;185;1;M ;48,594;H ;;HL Mountain Pedal;"Stainless steel; designed to shed mud easily."
545;13;Components;G  ;;LL Road Pedal;17,9776;TRUE;Silver/Black;500;40,49;;NA;189;1;R ;24,294;L ;;LL Road Pedal;Clipless pedals - aluminum.
546;13;Components;G  ;;ML Road Pedal;27,568;TRUE;Silver/Black;500;62,09;;NA;168;1;R ;37,254;M ;;ML Road Pedal;Lightweight aluminum alloy construction.
547;13;Components;G  ;;HL Road Pedal;35,9596;TRUE;Silver/Black;500;80,99;;NA;149;1;R ;48,594;H ;;HL Road Pedal;Top-of-the-line clipless pedals with adjustable tension.
